,NVS_NR_hER,NVS_NR_cAR,NVS_NR_hAR,NVS_NR_hGR,NVS_NR_hPR,NVS_NR_rAR
F973,0.1553606539964676,0.10929449647665024,0.10987097024917603,0.13813698291778564,0.10230133682489395,0.10150068253278732
F974,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F975,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F976,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F977,0.11456931382417679,0.10778272897005081,0.11220967769622803,0.10542501509189606,0.11057032644748688,0.1073373481631279
F978,0.10216426104307175,0.10000000149011612,0.1019764095544815,0.1018390879034996,0.10183124989271164,0.10000000149011612
F979,0.08630955964326859,0.08520584553480148,0.08643654733896255,0.08624971657991409,0.08722563832998276,0.10000000149011612
F980,0.10660272091627121,0.10234580188989639,0.10590483248233795,0.10119526088237762,0.10542863607406616,0.10117556154727936
F981,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F982,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F983,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.11879422515630722,0.10000000149011612,0.10000000149011612
F984,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.04900241270661354,0.10000000149011612,0.10000000149011612
F985,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F986,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F987,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F988,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.06779684871435165,0.10000000149011612,0.10000000149011612
F989,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F990,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F991,0.1006864458322525,0.10065726190805435,0.10066629946231842,0.10065755248069763,0.10064851492643356,0.10064131766557693
F992,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F993,0.21216388046741486,0.13904425501823425,0.1476506143808365,0.11868501454591751,0.1254279464483261,0.1480378955602646
F994,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F995,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F996,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F997,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F998,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F999,0.1441337615251541,0.12239330261945724,0.12654376029968262,0.10735494643449783,0.11288421601057053,0.14306823909282684
F1000,0.10146065056324005,0.10140959918498993,0.10142524540424347,0.10141044110059738,0.10139366239309311,0.10137908905744553
F1001,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F1002,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F1003,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F1004,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F1005,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F1006,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F1007,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F1008,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F1009,0.08414478600025177,0.08520584553480148,0.08445966243743896,0.08441044390201569,0.08539407700300217,0.10000000149011612
F1010,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F1011,0.15768687427043915,0.13060316443443298,0.13864219188690186,0.11428152024745941,0.1239747405052185,0.14737670123577118
F1012,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F1013,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F1014,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F1015,0.10216426104307175,0.10000000149011612,0.1019764095544815,0.1018390879034996,0.10183124989271164,0.10000000149011612
F1016,0.18343234062194824,0.12187256664037704,0.12383843213319778,0.11800616979598999,0.11414816230535507,0.1210329607129097
F1017,0.11482467502355576,0.10807903110980988,0.11249329149723053,0.10687313973903656,0.11086936295032501,0.1087501049041748
F1018,0.10339035838842392,0.10294001549482346,0.1030682697892189,0.10288044810295105,0.10000000149011612,0.10300198197364807
F1019,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F1020,0.08630955964326859,0.08520584553480148,0.08643654733896255,0.08624971657991409,0.08722563832998276,0.10000000149011612
F1021,0.10727263242006302,0.10476290434598923,0.10562388598918915,0.10422966629266739,0.10447371751070023,0.10550067573785782
F1022,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
F1023,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
steroid_skel,0.11683022975921631,0.10995312035083771,0.11440746486186981,0.10759758949279785,0.11271094530820847,0.1087501049041748
phenol,0.15850088000297546,0.13139832019805908,0.13944174349308014,0.11507770419120789,0.1247616559267044,0.14737670123577118
des_skel,0.10339035838842392,0.10294001549482346,0.1030682697892189,0.10288044810295105,0.10000000149011612,0.10300198197364807
